INSEE_COM;Part des cadres et prof. intellectuelles sup. dans le nb d’emplois au LT 2018;Part des prof. intermédiaires dans le nb d’emplois au LT 2018;Part des employés dans le nb d’emplois au LT 2018;Part des ouvriers dans le nb d’emplois au LT 2018;Part des artisans, commerçants, chefs d’ent. dans le nb d’emplois au LT 2018;Part des agriculteurs expl. dans le nb d’emplois au LT 2018;Artisans, commerçants, chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédaires;Employés;Ouvriers;Nb d'emplois au lieu de travail (LT) 2018;Part des emplois sal. dans le nb d’emplois au LT 2018;Part des emplois non sal. dans le nb d’emplois au LT 2018
68099;18.5;25.8;11;26.3;12.3;6.2;10;15;21;9;21;78;64.2;35.8
68100;20.1;0;20.4;18.7;40.8;0;10;5;0;5;5;16;56.1;43.9
68101;7.5;23.8;23.1;15.2;15.3;15;10;5;16;15;10;53;71.6;28.4
68102;20.2;10.1;10.1;10.1;40;9.6;20;10;5;5;5;29;31.2;68.8
68103;8.1;0;20.8;71.1;0;0;0;5;0;13;45;66;78.3;21.7
68104;25;0;25;0;0;50;0;5;0;5;0;20;80;20
68105;0;19.9;39.9;40.2;0;0;0;0;5;10;10;20;64.7;35.3
68106;0;0;40.1;20;39.9;0;10;0;0;10;5;18;44.5;55.5
68107;6.1;9.3;19.1;9.3;0;56.2;0;3;5;10;5;63;55.2;44.8
68109;0;23;11.4;42.4;11.6;11.6;10;0;20;10;36;82;75.8;24.2
68110;0;0;43;13.7;14.4;28.9;5;0;0;15;5;42;63.1;36.9
68111;13.8;14.6;18.5;30.2;0;22.9;0;21;23;29;47;141;68.3;31.7
68112;16.3;26.7;30.9;19.5;6.4;0.2;293;750;1224;1419;896;4451;88.8;11.2
68113;11.2;14.8;24.4;37.4;10.9;1.4;38;39;52;86;131;390;83.2;16.8
68114;0;100;0;0;0;0;0;0;5;0;0;4;25;75
68115;6.3;38.3;22.3;29;2;2.1;5;15;93;54;70;343;87;13
68116;16.2;24.7;21.8;3.5;23;10.7;21;15;22;20;3;59;50.8;49.2
68117;13.1;9.6;15.3;44.9;14;3.1;23;21;15;25;72;200;84.3;15.7
68118;12.2;26.6;24.6;28.7;7.1;0.7;95;163;354;327;383;1329;86.6;13.4
68119;3.7;16.5;22;46.8;10.9;0;15;5;23;30;65;167;85.9;14.1
68120;8.9;29.9;19;31.1;11.1;0;25;20;68;43;71;173;75.7;24.3
68121;8;23.6;37.3;23.6;7.6;0;5;5;15;25;16;90;74.5;25.5
68122;0;11.6;34.8;0;42;11.6;18;0;5;15;0;36;49.7;50.3
68123;11.7;37.5;11.1;20.8;12.5;6.4;20;19;61;18;34;135;68.4;31.6
68124;0;14.9;26;14.5;29.7;14.9;10;0;5;9;5;26;69.2;30.8
68125;0;18.9;45.2;35.9;0;0;0;0;20;47;37;101;92.3;7.7
68126;19.9;20.4;28.3;20.6;10.1;0.7;71;140;144;199;145;639;82.9;17.1
68127;6.9;27.2;15.3;36.8;13.7;0;10;5;20;11;27;91;73.7;26.3
68128;0;20.6;29.7;10.5;29.1;10.1;14;0;10;14;5;37;65.1;34.9
68129;12.4;20.8;13.1;48.2;5.6;0;35;78;130;82;302;588;91.1;8.9
68130;0;29.2;63.4;0;7.4;0;5;0;20;43;0;68;69;31
68131;0;0;0;100;0;0;0;0;0;0;5;8;62.6;37.4
68132;0;24.1;30.1;30.9;0;14.9;0;0;8;10;10;45;69.9;30.1
68134;16.6;17;17.4;31.1;15.3;2.6;58;63;65;66;118;319;81;19
68135;19.6;28.3;19.5;26.1;5.5;1;113;403;583;402;537;2043;92.2;7.8
68136;0;0;33.8;33.8;0;32.4;0;0;0;5;5;24;37.5;62.5
68137;8.2;8.2;42.8;32.6;8.2;0;5;5;5;26;20;52;76.9;23.1
68138;6.1;27.9;41.8;16.6;7.1;0.6;60;52;238;356;142;897;89.5;10.5
68139;7.5;5.8;34;29.9;19;3.7;26;10;8;46;40;138;71.4;28.6
68140;0;20.9;26.8;25.8;13.2;13.3;15;0;24;30;29;118;73.8;26.2
68141;6;32.6;32.1;14.1;4.6;10.7;15;20;107;106;46;260;76.2;23.8
68142;0;22;28;27.6;8.3;14.1;6;0;16;20;20;66;80.2;19.8
68143;12.2;24.3;9.4;44.5;7.5;2.1;35;57;114;44;209;397;86;14
68144;16.4;30;14.8;35.5;2.5;0.8;15;96;176;87;208;563;92;8
68145;9.7;31.1;30.8;20;7.5;0.8;90;115;372;369;239;1274;84.3;15.7
68146;4.1;19.1;54.6;16.7;4.4;1.1;41;39;182;519;159;1055;92.7;7.3
68147;0;10.5;23.8;28.3;19.8;17.7;34;0;18;40;48;167;63.6;36.4
68148;0;0;100;0;0;0;0;0;0;15;0;12;91.5;8.5
68149;23.2;36.3;15.9;22.1;2.5;0;75;702;1098;483;669;3141;95.3;4.7
68150;10.3;6.6;26.2;39.3;10.9;6.6;8;8;5;20;30;107;67.7;32.3
68151;8;24.4;25;30.3;12.3;0;35;23;69;70;85;245;80.1;19.9
68152;13.8;17.4;21.7;36.6;9.8;0.8;64;91;114;142;240;735;84.8;15.2
68153;2.9;27.7;33.9;20.8;8.8;5.9;15;5;48;59;36;186;76.6;23.4
68154;10.9;32.9;27.5;25.4;3.2;0.2;210;722;2176;1819;1679;6753;93.3;6.7
68155;11.2;25.1;32.1;20;9.7;1.9;103;119;266;341;212;1033;83.7;16.3
68156;11.6;29.9;32.5;18.8;7.1;0;84;137;351;381;221;1088;87.5;12.5
68157;7.8;24.7;17.3;41.5;7.3;1.4;26;28;89;62;150;368;83.7;16.3
68158;8;7.8;46.9;37.3;0;0;0;5;5;30;24;82;88.9;11.1
68159;10.1;37.6;28.9;13.2;2.2;8.1;5;25;92;71;32;201;85.5;14.5
68160;13.8;0;28.7;25.8;31.7;0;25;11;0;23;20;64;67.3;32.7
68161;12.8;4.1;20;23;16;24.1;20;16;5;25;29;123;56;44
68162;12.5;23.9;23.7;29.4;7.3;3.2;151;259;494;488;608;2180;86.3;13.7
68163;11.3;25.4;36.1;19.3;8;0;54;76;172;244;131;611;86.6;13.4
68165;0;0;71.4;14.3;14.3;0;5;0;0;26;5;20;54.8;45.2
68166;6.9;24.5;36;24.5;7.8;0.3;248;218;776;1143;777;3277;88.4;11.6
68167;8.8;18.7;17.7;43.3;9.2;2.3;20;19;41;39;95;302;91.1;8.9
68168;0;44;33;23.1;0;0;0;0;10;8;5;23;68.9;31.1
68169;0;0;0;100;0;0;0;0;0;0;10;47;72.3;27.7
68170;0;0;37.5;0;25.4;37.1;10;0;0;15;0;28;61.3;38.7
68171;3.5;10.5;28.3;29.8;27.9;0;40;5;15;41;43;149;75.8;24.2
68172;15.6;28.7;11.6;40.2;3.2;0.8;38;186;343;139;481;1125;94.8;5.2
68173;17.4;14.5;36.7;21.1;10.2;0;18;30;25;63;36;198;62.3;37.7
68174;31.6;26;18.1;13.7;7;3.7;21;92;76;53;40;301;83.1;16.9
68175;6.8;20.7;19.2;42.1;9.7;1.5;65;46;139;129;283;675;84;16
68176;0;10;20;20;10;40;5;0;5;10;10;43;56.9;43.1
68177;21.5;35.3;20.8;17.2;5.2;0;10;42;68;40;33;205;84.3;15.7
68178;14.8;37.9;15;15;12.4;5;12;15;38;15;15;84;69.5;30.5
68179;9.4;6.5;25.3;39.7;19;0;15;7;5;20;32;93;75.1;24.9
68180;20.1;19.9;30;10;20;0;10;10;10;15;5;37;67.7;32.3
68181;0;0;36.5;27.2;9.2;27.2;5;0;0;20;15;35;77.2;22.8
68182;0;11.6;30.5;39.1;15;3.8;20;0;15;41;52;153;75.7;24.3
68183;0;0;0;100;0;0;0;0;0;0;5;15;86.7;13.3
68184;0;20.3;40.1;0;39.6;0;10;0;5;10;0;23;78.4;21.6
68185;21.1;24.8;13.3;34.6;4.7;1.5;78;352;415;221;577;1530;95.3;4.7
68186;0;51.7;0;0;0;48.3;0;0;5;0;0;26;80.9;19.1
68187;0;14.5;29.3;28;21.1;7.1;15;0;10;21;20;83;84.2;15.8
68188;0;0;39.2;24;36.8;0;9;0;0;10;6;65;58.3;41.7
68189;17.6;45.6;17.3;10.7;3.4;5.5;5;25;64;24;15;138;79.1;20.9
68190;8.4;8.4;58.2;8.8;0;16.3;0;5;5;35;5;41;83;17
68191;21.7;22.4;44.9;11;0;0;0;5;5;10;3;34;61.1;38.9
68192;9.1;0;46;0;35.8;9.1;20;5;0;25;0;35;74.6;25.4
68193;0;0;39.9;50.1;0;10;0;0;0;40;50;106;74.6;25.4
68194;20.1;30.3;9.7;39.9;0;0;0;10;15;5;20;41;68.3;31.7
68195;12.7;28.7;27;22.4;9;0.3;173;245;554;522;432;1882;89.8;10.2
68196;0;50;50;0;0;0;0;0;10;10;0;21;71.5;28.5
68197;0;0;50.2;0;25.2;24.6;5;0;0;10;0;48;65.9;34.1
68198;0;0;50.9;0;49.1;0;5;0;0;5;0;25;76;24
68199;6.2;24.9;50.1;18.8;0;0;0;5;20;40;15;95;89.5;10.5
68200;7.6;7.6;39.1;22.8;15.2;7.6;10;5;5;26;15;58;70.3;29.7
68201;10.4;21.4;26.8;34.4;7;0;107;161;331;413;531;1631;88.9;11.1
68202;0;25;50.1;25;0;0;0;0;5;10;5;28;78.6;21.4
68203;18.2;13.5;9.8;46.6;10.4;1.5;35;62;46;33;158;379;90.6;9.4
68204;4.5;26.6;22.3;35.5;8.9;2.2;20;10;60;50;79;205;78;22
68205;5.2;7.1;81.9;3.6;1.9;0.4;24;65;89;1035;45;1272;97.3;2.7
68207;0;13.6;13.6;46.4;26.4;0;10;0;5;5;17;43;58.8;41.2
68208;12.3;21.7;12.7;37.6;15.8;0;13;10;17;10;30;82;72.2;27.8
68209;2.7;18.8;21;30.7;5.3;21.5;10;5;36;40;58;240;72.6;27.4
68210;0;7.8;34.5;33.2;7.8;16.6;5;0;5;20;19;36;75.8;24.2
68211;0;10.5;29.7;19.7;10.1;30;5;0;5;15;10;50;66;34
68212;0;30.4;59.3;10.3;0;0;0;0;15;29;5;74;78.6;21.4
68213;0;33.3;0;0;0;66.7;0;0;5;0;0;22;63.7;36.3
68214;0;54.5;27.1;18.4;0;0;0;0;10;5;3;37;65.6;34.4
68215;15.9;15.8;47.5;5;15.7;0;10;10;10;30;3;90;61.3;38.7
68216;5.9;22.6;31.9;28.2;11.4;0;10;5;20;28;25;66;83.4;16.6
68217;5;18.2;32.2;30.1;14.5;0;40;14;50;89;83;320;79.2;20.8
68218;10.2;22.5;45.1;12.5;9.1;0.6;76;85;188;377;104;785;86.4;13.6
68219;0;6.5;24.3;29.9;26.2;13.1;20;0;5;19;23;87;67.3;32.7
68221;0;14.8;22.2;33.5;7.3;22.2;5;0;10;15;23;106;69.2;30.8
68222;0;45.7;20.9;20.9;8.3;4.2;10;0;55;25;25;99;85;15
68223;10.1;23.4;20;36.4;6.7;3.3;10;15;35;30;55;144;80.5;19.5
68224;16.2;29.9;30.5;18.4;4.9;0;2682;8968;16504;16856;10165;55024;91;9
68225;5.4;19.2;29.8;11.3;26.3;8;48;10;35;54;21;143;67.7;32.3
68226;12.6;19.1;39.4;20.7;8.2;0;174;267;407;840;442;2210;86.3;13.7
68227;2.4;26.1;31.2;26.5;11.9;2;31;6;67;80;68;246;79;21
68228;0;7.1;18.6;0;55.7;18.6;15;0;2;5;0;26;61.4;38.6
68229;;;;;;;0;0;0;0;0;13;76.9;23.1
68230;19;39.9;16.2;16.6;8.3;0;5;12;25;10;10;62;87;13
68231;3.8;28.3;36.9;26.5;4.5;0;33;28;209;272;196;744;89.6;10.4
68232;9;36.6;27.1;9.3;18;0;10;5;19;14;5;32;73.2;26.8
68234;0;80.6;19.4;0;0;0;0;0;20;5;0;40;67.3;32.7
68235;13.1;28.9;18;28.7;8.9;2.3;38;55;122;76;121;526;90.1;9.9
68237;3.8;16.8;13.4;37.5;21;7.5;27;5;22;18;49;141;76.4;23.6
68238;10.1;29.6;30.2;10.1;10.1;10.1;5;5;15;15;5;48;70.8;29.2
68239;0;0;55.5;11.1;22.2;11.1;10;0;0;25;5;48;66.7;33.3
68240;0;20.6;37.2;12.5;22;7.6;30;0;28;50;17;106;75;25
68241;10.1;23.1;25.7;20.6;10.2;10.2;10;10;23;25;20;62;61.2;38.8
68242;5.9;20.8;31.2;24.4;8.8;8.8;14;10;34;51;40;171;80.1;19.9
68243;0;0;33.6;33.2;33.2;0;5;0;0;5;5;16;44.2;55.8
68244;0;24.6;0;27.9;0;47.5;0;0;9;0;10;46;52.8;47.2
68245;0;14;0;0;0;86;0;0;5;0;0;22;54.5;45.5
68246;9;18.7;27.2;27.2;17.8;0;10;5;10;15;15;70;64.3;35.7
68247;5.6;26.1;37.7;19.9;7.7;3;25;18;85;122;64;295;82.4;17.6
68248;2.8;18.8;25.6;32.7;14.3;5.7;25;5;33;45;57;192;77.1;22.9
68249;12.5;25.8;19.5;28.5;11.1;2.6;150;169;348;263;385;1402;86.4;13.6
68250;0;16.1;16;35.8;8.9;23.2;25;0;45;45;100;177;66.3;33.7
68251;5.1;30.6;10.1;7.9;25.7;20.5;26;5;31;10;8;65;47.2;52.8
68252;7.7;15.5;23.5;39.4;10.7;3.3;33;24;48;73;123;367;78.6;21.4
68253;11.2;35.4;16.1;35.6;1.1;0.6;15;154;485;220;487;1438;95.2;4.8
68254;0;17.3;23.8;29.3;19.7;9.9;10;0;9;12;15;64;70.2;29.8
68255;5.7;19.6;21.2;34.9;6.8;11.7;19;15;53;57;94;309;68.6;31.4
68256;8.8;27.2;34.2;22.8;7;0;161;202;626;789;526;2380;90;10
68257;0;33.4;16.6;16.7;16.7;16.7;10;0;20;10;10;81;71.6;28.4
68258;13.4;23.2;17.7;39.5;6.2;0;63;136;236;180;401;1136;91.2;8.8
68259;0;13.2;20.2;46.6;0;20.1;0;0;10;15;35;51;86.3;13.7
68260;0;25.9;17.4;26.1;17.6;13;20;0;30;20;30;91;69.2;30.8
68261;0;0;33.5;66.5;0;0;0;0;0;5;10;13;69.1;30.9
68262;0;9.5;19.4;47.8;23.3;0;24;0;10;20;49;88;78.9;21.1
68263;5.6;11;26.9;38.7;17.8;0;16;5;10;25;35;84;74.9;25.1
68264;11.1;33.2;33.6;11.1;0;11.1;0;5;15;15;5;41;53.7;46.3
68265;0;24.4;27.9;6.9;27.5;13.3;20;0;18;21;5;74;71.5;28.5
68266;11.1;26.5;20.6;32.1;6.5;3.2;29;50;120;93;145;392;83;17
68267;10.5;19.4;30.6;23.8;9.8;5.9;25;27;49;77;60;228;77.2;22.8
68268;10.2;15.2;26.3;38.1;10.2;0;10;10;15;26;38;138;83.3;16.7
68269;12.6;24.1;31;24.6;6.3;1.4;164;327;627;807;639;2541;88.9;11.1
68270;8.7;26.1;20.1;38.4;6.7;0;95;123;368;284;541;1354;88;12
68271;15.7;25.8;31.4;18.4;8.5;0.1;179;330;541;659;387;2084;81.2;18.8
68273;0.9;29.3;34.4;23.9;8.2;3.3;25;3;91;107;74;286;92.4;7.6
68274;0;37.1;46.3;16.6;0;0;0;0;28;35;13;60;90;10
68275;0;16.1;0;0;83.9;0;5;0;1;0;0;28;70.2;29.8
68276;0;38.4;0;0;61.6;0;13;0;8;0;0;27;70.7;29.3
68277;4.6;16.6;30.3;27.2;12;9.2;78;30;108;197;177;611;77.9;22.1
68278;10.1;26.3;30.7;25.2;7.6;0;282;373;971;1130;930;3613;86.4;13.6
68279;0;31.1;41.5;13.3;0;14.1;0;0;11;14;5;43;75;25
68280;0;28.7;0;28.5;0;42.8;0;0;10;0;10;53;58.5;41.5
68281;15.4;7.7;7.7;30.9;30.7;7.7;20;10;5;5;20;38;62.3;37.7
68282;11.2;10.9;22.3;33.2;22.3;0;10;5;5;10;15;27;70.1;29.9
68283;5.7;17.1;22.8;43.4;5.5;5.5;5;5;15;20;38;74;78.8;21.2
68284;3.4;10.1;26.4;50.3;9.9;0;15;5;15;40;76;157;82.9;17.1
68285;0;0;25.5;64.4;0;10;0;0;0;15;39;54;77.5;22.5
68286;9;8.3;33.6;38.4;8.5;2.1;20;21;19;78;89;265;85.7;14.3
68287;13.2;36.3;20.6;26.1;2.8;0.9;107;498;1373;779;988;3778;94.1;5.9
68288;0;0;0;50;50;0;5;0;0;0;5;19;63;37
68289;13.2;13.9;10.1;44.7;11.7;6.5;45;51;54;39;173;339;78.3;21.7
68290;3.9;18.3;12.2;29.9;23.8;11.9;20;3;15;10;25;80;72.9;27.1
68291;5.2;9.7;19.8;45.1;20.2;0;45;12;22;44;101;196;80.4;19.6
68292;7.4;22.2;17.9;47.3;5.2;0;50;70;210;169;446;944;88.4;11.6
68293;0;0;0;0;100;0;5;0;0;0;0;7;85.3;14.7
68294;2.9;15.9;37;24.7;16.1;3.4;70;13;69;160;107;414;78.8;21.2
68295;10.5;23.5;19.3;41.2;4.8;0.8;88;193;433;355;759;1857;92.2;7.8
68296;6.4;15.5;26.5;37.6;8.3;5.8;36;28;68;116;164;329;81.5;18.5
68297;16.4;24.3;32.5;22.4;4.4;0.1;447;1658;2459;3290;2268;9992;93.2;6.8
68298;11;24.3;35.3;20.9;6.5;1.9;117;199;438;635;375;1767;88;12
68299;;;;;;;0;0;0;0;0;15;53.6;46.4
68300;9.1;24.3;12.2;52;2.4;0;212;822;2190;1096;4673;8869;96.4;3.6
68301;7.5;22.2;19.2;34.1;11.4;5.6;31;21;61;53;94;301;80.2;19.8
68302;22.3;22.3;22.3;22;11.1;0;5;10;10;10;10;42;56;44
68303;0;0;26.5;0;73.5;0;15;0;0;5;0;18;44.6;55.4
68304;9.4;26.9;29.4;27.8;5.6;0.9;30;50;144;158;149;533;88.2;11.8
68305;17.6;27.9;27.2;23;3.4;0.9;20;102;162;157;133;654;91.7;8.3
68306;50.3;25;12.5;0;12.2;0;5;20;10;5;0;72;72.2;27.8
68307;0;9;63.7;18.1;9.1;0;5;0;5;35;10;58;69;31
68308;0;20.4;0;39.5;40.1;0;10;0;5;0;10;22;63.7;36.3
68309;6.9;22.9;42.4;19.9;7.6;0.3;121;110;367;678;318;1590;88.6;11.4
68311;17.8;17.8;17.9;7.3;28.5;10.7;40;25;25;25;10;90;57.2;42.8
68312;0;0;0;100;0;0;0;0;0;0;9;15;72.9;27.1
68313;6.1;15.9;25.3;21.2;26.4;5.1;26;6;16;25;21;126;70;30
68315;9.8;24.8;26;32.3;6.5;0.6;195;294;747;782;972;2899;88.3;11.7
68316;0;19.8;26.8;19.6;33.7;0;25;0;15;20;15;75;68;32
68317;7.9;15.5;23.2;26;7.9;19.6;10;10;20;30;33;159;65.6;34.4
68318;13.4;21.7;27.5;23.1;9.5;4.9;51;72;117;148;124;531;78.4;21.6
68320;5.6;23.4;16.3;42.2;10.7;1.8;30;15;65;45;117;218;76.4;23.6
68321;5.8;25.7;26.2;33.8;8.4;0;30;20;91;92;119;420;86.2;13.8
68322;9.3;24.4;23.6;24.2;18.4;0;10;5;13;13;13;83;71;29
68323;0;39.8;20;20.2;10.2;9.9;5;0;20;10;10;60;71.7;28.3
68324;10.3;30.1;20.2;9.6;29.8;0;15;5;15;10;5;40;74.1;25.9
68325;10;10;30;20.1;0;30;0;5;5;15;10;49;59.2;40.8
68326;0;17.2;18.1;0;0;64.8;0;0;3;3;0;13;67.8;32.2
68327;0;26;25.8;0;22.1;26;4;0;5;5;0;20;74.6;25.4
68328;26.6;13.1;21.1;0;39.2;0;15;10;5;8;0;30;76.9;23.1
68329;12.6;19.9;20.9;24;15.1;7.5;30;25;40;42;48;193;67.7;32.3
68330;0;14.8;14.8;41;29.4;0;20;0;10;10;28;64;82.4;17.6
68331;9.2;27.1;16.2;35.7;11.8;0;55;43;126;75;166;400;81;19
68332;8;28.6;22.6;24.9;15.9;0;25;12;45;35;39;147;74.9;25.1
68333;0;2.7;55.1;27.9;0;14.3;0;0;1;20;10;35;74.1;25.9
68334;15;31.5;29.8;18.5;5.2;0;185;533;1117;1055;656;3507;91.4;8.6
68335;0;52.7;0;0;37.9;9.4;20;0;28;0;0;63;61.9;38.1
68336;0;17.2;17.4;59.7;0;5.7;0;0;15;15;52;112;78.6;21.4
