INSEE_COM;CODE_IRIS;typedebien_lite;nb_pieces;loyer_m2_median;nb_log;cle1
59017;590170402;a;3;9.38;9;59017-590170402-a-3
59017;590170402;a;4;7.93;2;59017-590170402-a-4
59017;590170402;a;6;7.39;1;59017-590170402-a-6
59017;590170403;a;2;11.43;7;59017-590170403-a-2
59017;590170403;a;3;10.84;4;59017-590170403-a-3
59017;590170403;a;4;8.865;4;59017-590170403-a-4
59023;590230000;a;3;10.5;1;59023-590230000-a-3
59024;590240000;m;3;10.45;1;59024-590240000-m-3
59025;590250000;m;7;6.64;1;59025-590250000-m-7
59027;590270000;a;1;10.29;1;59027-590270000-a-1
59028;590280103;m;6;6.86;1;59028-590280103-m-6
59032;590320101;a;1;22.67;1;59032-590320101-a-1
59032;590320101;m;6;5.5;1;59032-590320101-m-6
59032;590320101;m;7;8.24;1;59032-590320101-m-7
59032;590320103;a;1;12.0;9;59032-590320103-a-1
59032;590320103;a;2;10.535;6;59032-590320103-a-2
59032;590320103;a;3;8.42;3;59032-590320103-a-3
59032;590320103;m;3;12.75;1;59032-590320103-m-3
59032;590320103;m;4;10.0;1;59032-590320103-m-4
59032;590320103;m;8;19.6;1;59032-590320103-m-8
59034;590340000;a;4;10.0;1;59034-590340000-a-4
59034;590340000;m;5;9.23;1;59034-590340000-m-5
59037;590370000;a;5;6.44;1;59037-590370000-a-5
59038;590380000;m;5;5.54;1;59038-590380000-m-5
59042;590420000;a;2;11.475;2;59042-590420000-a-2
59042;590420000;m;3;12.43;2;59042-590420000-m-3
59042;590420000;m;5;10.125;2;59042-590420000-m-5
59043;590430101;a;2;16.33;1;59043-590430101-a-2
59043;590430101;a;3;9.63;1;59043-590430101-a-3
59043;590430201;a;1;11.57;1;59043-590430201-a-1
59043;590430201;a;2;11.015;2;59043-590430201-a-2
59043;590430201;a;3;9.11;3;59043-590430201-a-3
59043;590430201;m;4;9.32;1;59043-590430201-m-4
59043;590430301;m;4;6.76;1;59043-590430301-m-4
59043;590430401;a;1;11.11;1;59043-590430401-a-1
59043;590430401;a;2;11.645;4;59043-590430401-a-2
59043;590430401;a;3;10.0;3;59043-590430401-a-3
59043;590430501;a;4;5.41;1;59043-590430501-a-4
59044;590440000;a;2;13.33;5;59044-590440000-a-2
59044;590440000;a;4;17.65;1;59044-590440000-a-4
59044;590440000;m;4;9.82;1;59044-590440000-m-4
59046;590460000;m;4;10.11;1;59046-590460000-m-4
59051;590510101;a;2;8.68;2;59051-590510101-a-2
59051;590510101;a;3;9.08;3;59051-590510101-a-3
59051;590510102;m;5;8.47;1;59051-590510102-m-5
59056;590560000;a;2;12.0;1;59056-590560000-a-2
59063;590630000;a;3;7.43;5;59063-590630000-a-3
59063;590630000;a;4;7.54;2;59063-590630000-a-4
59063;590630000;a;5;7.04;2;59063-590630000-a-5
59067;590670000;a;2;9.105;2;59067-590670000-a-2
59067;590670000;a;3;9.0;3;59067-590670000-a-3
59067;590670000;a;5;6.83;1;59067-590670000-a-5
59067;590670000;m;3;9.04;1;59067-590670000-m-3
59068;590680000;a;2;9.07;1;59068-590680000-a-2
59071;590710000;a;2;10.58;1;59071-590710000-a-2
59071;590710000;a;3;10.57;1;59071-590710000-a-3
59071;590710000;a;4;7.65;2;59071-590710000-a-4
59071;590710000;m;4;10.76;1;59071-590710000-m-4
59075;590750000;m;3;7.5;1;59075-590750000-m-3
59079;590790101;a;2;11.09;1;59079-590790101-a-2
59079;590790101;a;3;10.75;1;59079-590790101-a-3
59079;590790101;m;4;6.67;1;59079-590790101-m-4
59079;590790103;a;2;9.66;2;59079-590790103-a-2
59079;590790103;a;3;9.02;2;59079-590790103-a-3
59084;590840000;a;6;5.78;1;59084-590840000-a-6
59085;590850000;m;3;6.76;1;59085-590850000-m-3
59088;590880000;a;2;42.62;1;59088-590880000-a-2
59088;590880000;a;4;11.2;1;59088-590880000-a-4
59090;590900102;a;2;16.965;2;59090-590900102-a-2
59090;590900102;m;2;14.88;1;59090-590900102-m-2
59090;590900102;m;4;11.03;2;59090-590900102-m-4
59090;590900102;m;6;8.52;1;59090-590900102-m-6
59090;590900103;a;3;13.33;1;59090-590900103-a-3
59090;590900103;m;4;15.405000000000001;4;59090-590900103-m-4
59090;590900103;m;5;13.27;3;59090-590900103-m-5
59090;590900104;m;6;14.0;1;59090-590900104-m-6
59092;590920000;m;4;5.14;1;59092-590920000-m-4
59094;590940103;m;1;13.44;1;59094-590940103-m-1
59096;590960000;m;3;10.37;1;59096-590960000-m-3
59106;591060000;m;3;11.065000000000001;2;59106-591060000-m-3
59107;591070000;a;2;13.365;4;59107-591070000-a-2
59107;591070000;a;3;10.9;1;59107-591070000-a-3
59107;591070000;m;4;10.0;1;59107-591070000-m-4
59110;591100000;a;2;8.83;1;59110-591100000-a-2
59112;591120102;m;7;4.64;1;59112-591120102-m-7
59112;591120106;m;5;7.95;1;59112-591120106-m-5
59115;591150000;m;4;7.06;1;59115-591150000-m-4
59117;591170000;m;3;6.94;1;59117-591170000-m-3
59117;591170000;m;5;6.96;1;59117-591170000-m-5
59118;591180000;a;4;5.11;1;59118-591180000-a-4
59118;591180000;m;2;7.34;1;59118-591180000-m-2
59118;591180000;m;4;8.89;1;59118-591180000-m-4
59121;591210000;m;2;11.96;1;59121-591210000-m-2
59122;591220101;a;1;13.0;1;59122-591220101-a-1
59122;591220101;a;2;12.88;3;59122-591220101-a-2
59122;591220101;a;3;7.885;2;59122-591220101-a-3
59122;591220102;a;3;9.4;1;59122-591220102-a-3
59122;591220102;m;6;4.67;1;59122-591220102-m-6
59122;591220103;a;1;11.97;1;59122-591220103-a-1
59122;591220103;a;2;8.955;4;59122-591220103-a-2
59122;591220103;a;3;7.790000000000001;2;59122-591220103-a-3
59122;591220103;m;4;8.38;1;59122-591220103-m-4
59122;591220104;a;1;16.25;1;59122-591220104-a-1
59122;591220104;a;2;10.525;2;59122-591220104-a-2
59122;591220104;a;3;8.665;6;59122-591220104-a-3
59122;591220105;m;4;7.98;1;59122-591220105-m-4
59122;591220106;m;4;8.07;1;59122-591220106-m-4
59122;591220107;a;2;9.795;4;59122-591220107-a-2
59122;591220107;a;3;9.844999999999999;2;59122-591220107-a-3
59122;591220108;a;1;17.94;5;59122-591220108-a-1
59122;591220108;a;2;10.469999999999999;48;59122-591220108-a-2
59122;591220108;a;3;8.475;10;59122-591220108-a-3
59122;591220108;a;4;7.715;2;59122-591220108-a-4
59122;591220108;m;3;8.08;1;59122-591220108-m-3
59122;591220108;m;4;6.8999999999999995;2;59122-591220108-m-4
59122;591220109;a;2;9.695;8;59122-591220109-a-2
59122;591220109;a;3;9.62;1;59122-591220109-a-3
59122;591220109;a;4;7.06;3;59122-591220109-a-4
59122;591220109;a;5;7.15;1;59122-591220109-a-5
59122;591220109;m;5;6.67;1;59122-591220109-m-5
59122;591220109;m;6;5.41;1;59122-591220109-m-6
59122;591220110;a;2;11.575;4;59122-591220110-a-2
59122;591220110;a;3;9.52;1;59122-591220110-a-3
59122;591220110;a;4;8.46;1;59122-591220110-a-4
59122;591220110;a;5;8.62;1;59122-591220110-a-5
59122;591220110;a;6;7.11;1;59122-591220110-a-6
59122;591220110;m;4;8.07;3;59122-591220110-m-4
59122;591220113;a;1;10.81;3;59122-591220113-a-1
59122;591220113;a;2;9.84;2;59122-591220113-a-2
59123;591230000;a;1;17.39;1;59123-591230000-a-1
59124;591240000;a;2;10.8;1;59124-591240000-a-2
59124;591240000;a;3;10.035;2;59124-591240000-a-3
59124;591240000;m;4;8.06;1;59124-591240000-m-4
59127;591270000;m;4;6.0;1;59127-591270000-m-4
59128;591280000;a;1;14.29;1;59128-591280000-a-1
59128;591280000;a;2;13.6;15;59128-591280000-a-2
59128;591280000;a;3;12.23;15;59128-591280000-a-3
59128;591280000;m;3;11.51;1;59128-591280000-m-3
59128;591280000;m;5;9.275;2;59128-591280000-m-5
59129;591290000;m;3;11.75;1;59129-591290000-m-3
59130;591300000;m;2;20.91;1;59130-591300000-m-2
59131;591310102;m;4;9.0;1;59131-591310102-m-4
59132;591320000;a;3;7.09;1;59132-591320000-a-3
59136;591360101;a;2;9.3;3;59136-591360101-a-2
59136;591360101;a;3;9.02;3;59136-591360101-a-3
59136;591360101;m;4;6.93;1;59136-591360101-m-4
59136;591360101;m;5;4.45;1;59136-591360101-m-5
59136;591360102;a;2;10.26;1;59136-591360102-a-2
59136;591360102;m;4;4.42;1;59136-591360102-m-4
59136;591360102;m;5;5.43;1;59136-591360102-m-5
59136;591360103;a;2;9.27;1;59136-591360103-a-2
59136;591360103;a;3;7.07;3;59136-591360103-a-3
59136;591360103;m;3;6.25;1;59136-591360103-m-3
59136;591360103;m;4;6.62;3;59136-591360103-m-4
59136;591360103;m;5;5.56;1;59136-591360103-m-5
59137;591370000;m;6;4.44;1;59137-591370000-m-6
59139;591390101;a;1;11.6;1;59139-591390101-a-1
59139;591390101;a;2;10.42;3;59139-591390101-a-2
59139;591390102;a;2;8.94;1;59139-591390102-a-2
59139;591390102;a;3;8.93;1;59139-591390102-a-3
59139;591390103;a;2;8.7;1;59139-591390103-a-2
59139;591390103;a;3;8.48;2;59139-591390103-a-3
59139;591390103;m;2;7.665;2;59139-591390103-m-2
59139;591390103;m;3;8.06;5;59139-591390103-m-3
59139;591390105;a;2;11.29;6;59139-591390105-a-2
59139;591390105;a;3;9.38;3;59139-591390105-a-3
59139;591390105;m;4;6.35;1;59139-591390105-m-4
59139;591390106;a;1;7.14;1;59139-591390106-a-1
59139;591390106;a;2;9.26;7;59139-591390106-a-2
59139;591390106;a;3;9.43;1;59139-591390106-a-3
59143;591430102;a;2;11.11;2;59143-591430102-a-2
59143;591430103;m;4;11.18;1;59143-591430103-m-4
59143;591430104;a;2;14.625;2;59143-591430104-a-2
59143;591430104;a;3;9.83;1;59143-591430104-a-3
59143;591430104;a;4;8.75;1;59143-591430104-a-4
59143;591430104;m;4;10.12;1;59143-591430104-m-4
59146;591460000;a;3;11.94;1;59146-591460000-a-3
59146;591460000;m;4;10.55;1;59146-591460000-m-4
59150;591500000;m;6;12.0;1;59150-591500000-m-6
59151;591510000;m;4;7.22;1;59151-591510000-m-4
59152;591520101;a;2;11.25;5;59152-591520101-a-2
59152;591520101;m;5;8.0;1;59152-591520101-m-5
59152;591520102;a;2;12.08;9;59152-591520102-a-2
59152;591520102;a;3;10.635;4;59152-591520102-a-3
59152;591520102;m;2;12.5;1;59152-591520102-m-2
59152;591520203;m;4;12.69;1;59152-591520203-m-4
59153;591530103;m;3;9.87;1;59153-591530103-m-3
59153;591530103;m;4;9.0;1;59153-591530103-m-4
59153;591530104;a;2;12.14;1;59153-591530104-a-2
59153;591530104;m;4;8.07;1;59153-591530104-m-4
59153;591530105;a;2;10.46;2;59153-591530105-a-2
59155;591550101;a;2;10.75;3;59155-591550101-a-2
59155;591550101;a;3;9.6;1;59155-591550101-a-3
59155;591550201;a;2;10.54;1;59155-591550201-a-2
59155;591550302;a;1;18.27;1;59155-591550302-a-1
59155;591550302;a;3;10.525;2;59155-591550302-a-3
59155;591550302;a;4;9.79;1;59155-591550302-a-4
59155;591550302;a;5;10.059999999999999;2;59155-591550302-a-5
59155;591550302;m;5;6.25;1;59155-591550302-m-5
59155;591550401;a;3;7.84;1;59155-591550401-a-3
59155;591550501;m;5;8.21;1;59155-591550501-m-5
59156;591560000;a;2;12.69;1;59156-591560000-a-2
59156;591560000;a;3;9.715;2;59156-591560000-a-3
59157;591570000;m;3;6.59;1;59157-591570000-m-3
59157;591570000;m;5;7.41;1;59157-591570000-m-5
59158;591580000;m;5;13.46;1;59158-591580000-m-5
59160;591600000;a;2;11.18;2;59160-591600000-a-2
59160;591600000;a;3;9.48;1;59160-591600000-a-3
59160;591600000;m;3;5.22;1;59160-591600000-m-3
59163;591630101;a;2;13.74;9;59163-591630101-a-2
59163;591630101;a;3;12.04;4;59163-591630101-a-3
59163;591630101;a;4;12.13;1;59163-591630101-a-4
59163;591630101;a;5;8.39;1;59163-591630101-a-5
59163;591630102;a;2;12.705;8;59163-591630102-a-2
59163;591630102;a;3;12.43;5;59163-591630102-a-3
59163;591630102;m;3;8.79;1;59163-591630102-m-3
59163;591630102;m;5;7.33;1;59163-591630102-m-5
59163;591630104;a;2;12.145;2;59163-591630104-a-2
59163;591630104;a;3;10.11;2;59163-591630104-a-3
59163;591630104;m;6;10.67;1;59163-591630104-m-6
59163;591630202;a;2;14.4;1;59163-591630202-a-2
59163;591630202;m;3;11.08;1;59163-591630202-m-3
59163;591630203;a;2;12.805;2;59163-591630203-a-2
59163;591630203;m;4;8.33;1;59163-591630203-m-4
59163;591630204;a;2;11.43;1;59163-591630204-a-2
59163;591630204;m;6;3.48;1;59163-591630204-m-6
59163;591630301;a;1;27.73;3;59163-591630301-a-1
59163;591630301;a;2;13.23;1;59163-591630301-a-2
59163;591630301;a;3;8.07;1;59163-591630301-a-3
59163;591630301;a;4;11.52;1;59163-591630301-a-4
59163;591630302;a;1;25.545;2;59163-591630302-a-1
59163;591630302;a;2;12.28;2;59163-591630302-a-2
59163;591630302;a;3;10.45;9;59163-591630302-a-3
59163;591630302;a;4;9.92;2;59163-591630302-a-4
59163;591630302;a;5;9.36;1;59163-591630302-a-5
59163;591630302;m;4;10.735;2;59163-591630302-m-4
59163;591630302;m;6;12.08;1;59163-591630302-m-6
59164;591640000;m;6;4.48;1;59164-591640000-m-6
59165;591650102;m;4;10.0;1;59165-591650102-m-4
59165;591650102;m;5;7.67;1;59165-591650102-m-5
59165;591650103;m;2;7.27;1;59165-591650103-m-2
59165;591650103;m;4;8.92;4;59165-591650103-m-4
59168;591680000;a;1;16.67;3;59168-591680000-a-1
59168;591680000;a;2;13.0;9;59168-591680000-a-2
59168;591680000;a;3;11.695;6;59168-591680000-a-3
59168;591680000;m;2;12.13;1;59168-591680000-m-2
59168;591680000;m;3;11.475000000000001;6;59168-591680000-m-3
59168;591680000;m;4;9.5;7;59168-591680000-m-4
59168;591680000;m;5;10.19;1;59168-591680000-m-5
59170;591700101;a;1;7.98;1;59170-591700101-a-1
59170;591700101;a;2;8.11;1;59170-591700101-a-2
59170;591700101;m;2;9.68;1;59170-591700101-m-2
59172;591720102;m;4;8.82;1;59172-591720102-m-4
59172;591720103;a;2;9.845;2;59172-591720103-a-2
59172;591720103;a;3;9.415;2;59172-591720103-a-3
59172;591720104;a;2;10.22;3;59172-591720104-a-2
59172;591720104;m;3;11.0;1;59172-591720104-m-3
59172;591720105;a;2;10.21;2;59172-591720105-a-2
59172;591720105;a;3;5.95;1;59172-591720105-a-3
59172;591720105;m;6;7.82;1;59172-591720105-m-6
59172;591720106;a;2;8.48;1;59172-591720106-a-2
59172;591720106;m;2;8.835;2;59172-591720106-m-2
59172;591720106;m;3;8.46;3;59172-591720106-m-3
59173;591730000;m;4;10.55;1;59173-591730000-m-4
59178;591780101;a;1;16.67;5;59178-591780101-a-1
59178;591780101;a;2;12.455;20;59178-591780101-a-2
59178;591780101;a;3;11.17;4;59178-591780101-a-3
59178;591780101;m;4;7.73;1;59178-591780101-m-4
59178;591780102;a;1;13.65;2;59178-591780102-a-1
59178;591780102;a;2;10.0;15;59178-591780102-a-2
59178;591780102;a;3;9.685;12;59178-591780102-a-3
59178;591780102;a;4;9.48;7;59178-591780102-a-4
59178;591780103;a;2;10.2;8;59178-591780103-a-2
59178;591780103;a;3;7.46;7;59178-591780103-a-3
59178;591780103;a;4;7.035;6;59178-591780103-a-4
59178;591780103;a;5;4.0;3;59178-591780103-a-5
59178;591780103;m;2;8.43;1;59178-591780103-m-2
59178;591780104;a;1;13.489999999999998;4;59178-591780104-a-1
59178;591780104;a;2;11.18;30;59178-591780104-a-2
59178;591780104;a;3;8.395;12;59178-591780104-a-3
59178;591780104;a;4;8.205;4;59178-591780104-a-4
59178;591780104;a;5;12.6;1;59178-591780104-a-5
59178;591780104;m;4;8.02;2;59178-591780104-m-4
59178;591780104;m;5;5.0;1;59178-591780104-m-5
59178;591780105;a;2;13.65;1;59178-591780105-a-2
59178;591780105;a;3;6.92;2;59178-591780105-a-3
59178;591780107;a;2;10.81;11;59178-591780107-a-2
59178;591780107;a;3;8.52;5;59178-591780107-a-3
59178;591780107;a;4;8.57;1;59178-591780107-a-4
59178;591780107;a;7;9.21;1;59178-591780107-a-7
59178;591780107;m;4;8.075;2;59178-591780107-m-4
59178;591780108;a;2;11.49;9;59178-591780108-a-2
59178;591780108;a;3;9.68;5;59178-591780108-a-3
59178;591780109;a;1;12.24;5;59178-591780109-a-1
59178;591780109;a;2;11.825;10;59178-591780109-a-2
59178;591780109;a;3;9.03;6;59178-591780109-a-3
59178;591780109;a;4;8.67;5;59178-591780109-a-4
59178;591780110;a;2;10.065000000000001;4;59178-591780110-a-2
59178;591780110;m;5;7.34;1;59178-591780110-m-5
59178;591780111;a;2;10.42;2;59178-591780111-a-2
59178;591780111;m;3;9.27;1;59178-591780111-m-3
59178;591780111;m;4;7.8;1;59178-591780111-m-4
59178;591780112;a;2;12.35;6;59178-591780112-a-2
59178;591780112;a;3;8.86;9;59178-591780112-a-3
59178;591780112;m;2;10.0;1;59178-591780112-m-2
59178;591780113;a;2;10.985;6;59178-591780113-a-2
59178;591780113;a;3;9.33;9;59178-591780113-a-3
59178;591780113;a;4;10.44;1;59178-591780113-a-4
59178;591780113;a;5;7.915;2;59178-591780113-a-5
59178;591780113;m;3;7.57;1;59178-591780113-m-3
59178;591780113;m;6;7.56;1;59178-591780113-m-6
59178;591780117;a;2;11.25;4;59178-591780117-a-2
59178;591780117;a;3;7.5;1;59178-591780117-a-3
59178;591780117;a;4;8.72;3;59178-591780117-a-4
59178;591780117;m;4;6.06;1;59178-591780117-m-4
59183;591830101;a;2;9.93;1;59183-591830101-a-2
59183;591830101;a;4;8.62;4;59183-591830101-a-4
59183;591830201;a;1;20.83;1;59183-591830201-a-1
59183;591830201;a;2;10.719999999999999;2;59183-591830201-a-2
59183;591830201;a;3;11.02;2;59183-591830201-a-3
59183;591830201;a;4;10.34;5;59183-591830201-a-4
59183;591830202;a;1;15.33;4;59183-591830202-a-1
59183;591830202;a;2;12.6;21;59183-591830202-a-2
59183;591830202;a;3;8.355;14;59183-591830202-a-3
59183;591830202;a;4;9.88;3;59183-591830202-a-4
59183;591830202;a;5;2.92;1;59183-591830202-a-5
59183;591830202;a;6;7.25;1;59183-591830202-a-6
59183;591830203;a;2;11.19;3;59183-591830203-a-2
59183;591830203;a;3;9.575;4;59183-591830203-a-3
59183;591830203;a;4;9.2;1;59183-591830203-a-4
59183;591830301;a;1;25.595;2;59183-591830301-a-1
59183;591830301;a;2;11.895;10;59183-591830301-a-2
59183;591830301;a;3;15.5;3;59183-591830301-a-3
59183;591830301;a;4;9.37;3;59183-591830301-a-4
59183;591830402;a;2;11.67;1;59183-591830402-a-2
59183;591830501;a;2;10.94;3;59183-591830501-a-2
59183;591830501;a;3;12.8;2;59183-591830501-a-3
59183;591830501;a;4;6.19;1;59183-591830501-a-4
59183;591830501;m;4;10.0;1;59183-591830501-m-4
59183;591830502;a;3;9.73;1;59183-591830502-a-3
59183;591830502;a;4;10.27;4;59183-591830502-a-4
59183;591830502;m;4;10.085;2;59183-591830502-m-4
59183;591830503;a;2;11.265;2;59183-591830503-a-2
59183;591830503;a;3;9.82;1;59183-591830503-a-3
59183;591830503;a;4;8.55;1;59183-591830503-a-4
59183;591830601;a;1;13.72;1;59183-591830601-a-1
59183;591830601;a;2;13.375;2;59183-591830601-a-2
59183;591830602;a;2;15.81;3;59183-591830602-a-2
59183;591830602;a;3;9.05;3;59183-591830602-a-3
59183;591830603;a;2;15.5;3;59183-591830603-a-2
59183;591830701;a;1;13.72;3;59183-591830701-a-1
59183;591830701;a;2;11.61;10;59183-591830701-a-2
59183;591830701;a;3;9.34;3;59183-591830701-a-3
59183;591830701;m;5;7.15;2;59183-591830701-m-5
59183;591830702;a;3;11.11;1;59183-591830702-a-3
59183;591830801;a;2;20.12;1;59183-591830801-a-2
59183;591830801;a;3;12.76;1;59183-591830801-a-3
59183;591830802;a;1;19.44;1;59183-591830802-a-1
59183;591830802;m;5;8.005;2;59183-591830802-m-5
59183;591830901;a;2;13.8;4;59183-591830901-a-2
59183;591830902;m;4;7.89;1;59183-591830902-m-4
59183;591830902;m;6;6.87;1;59183-591830902-m-6
59183;591831001;a;2;11.115;2;59183-591831001-a-2
59183;591831001;a;4;8.6;1;59183-591831001-a-4
59183;591831002;a;2;6.69;1;59183-591831002-a-2
59183;591831002;a;3;10.0;1;59183-591831002-a-3
59183;591831002;a;4;10.28;1;59183-591831002-a-4
59183;591831202;a;2;18.33;1;59183-591831202-a-2
59183;591831601;a;3;11.86;2;59183-591831601-a-3
59183;591831701;a;2;12.86;4;59183-591831701-a-2
59183;591831701;a;3;7.955;2;59183-591831701-a-3
59183;591831803;a;2;9.3;1;59183-591831803-a-2
59183;591831803;a;3;10.71;1;59183-591831803-a-3
59183;591831803;a;4;6.93;1;59183-591831803-a-4
59185;591850000;m;2;13.89;1;59185-591850000-m-2
59185;591850000;m;3;5.14;1;59185-591850000-m-3
59192;591920000;m;5;6.62;1;59192-591920000-m-5
59193;591930000;a;3;11.45;1;59193-591930000-a-3
59194;591940000;m;6;6.56;1;59194-591940000-m-6
59196;591960000;m;4;8.09;1;59196-591960000-m-4
59196;591960000;m;6;8.06;1;59196-591960000-m-6
59197;591970000;m;5;6.8;1;59197-591970000-m-5
59199;591990000;m;6;8.99;1;59199-591990000-m-6
59201;592010000;m;5;9.48;1;59201-592010000-m-5
59202;592020000;a;2;13.16;2;59202-592020000-a-2
59202;592020000;a;3;11.0;3;59202-592020000-a-3
59202;592020000;a;4;8.47;1;59202-592020000-a-4
59202;592020000;m;4;9.72;1;59202-592020000-m-4
59202;592020000;m;5;8.05;1;59202-592020000-m-5
59203;592030000;a;3;9.115;2;59203-592030000-a-3
59212;592120101;m;4;6.5;1;59212-592120101-m-4
59212;592120101;m;5;10.82;1;59212-592120101-m-5
59212;592120102;a;2;12.86;1;59212-592120102-a-2
59212;592120102;a;3;10.0;1;59212-592120102-a-3
59212;592120102;a;5;8.92;1;59212-592120102-a-5
59212;592120102;m;3;6.95;2;59212-592120102-m-3
59212;592120102;m;4;11.69;1;59212-592120102-m-4
59218;592180000;m;4;5.98;1;59218-592180000-m-4
59218;592180000;m;7;6.0;1;59218-592180000-m-7
59220;592200101;a;2;12.175;2;59220-592200101-a-2
59220;592200101;a;3;10.935;6;59220-592200101-a-3
59220;592200102;a;2;13.35;1;59220-592200102-a-2
59220;592200102;a;3;11.74;1;59220-592200102-a-3
59220;592200103;a;2;12.31;3;59220-592200103-a-2
59220;592200103;a;3;10.515;6;59220-592200103-a-3
59220;592200103;a;4;8.215;2;59220-592200103-a-4
59220;592200103;m;3;14.17;1;59220-592200103-m-3
59220;592200103;m;4;25.07;1;59220-592200103-m-4
59220;592200201;a;2;13.41;1;59220-592200201-a-2
59220;592200201;m;4;10.33;1;59220-592200201-m-4
59220;592200203;a;2;13.88;5;59220-592200203-a-2
59220;592200203;a;3;11.5;2;59220-592200203-a-3
59220;592200204;a;2;13.72;1;59220-592200204-a-2
59220;592200205;m;4;11.34;1;59220-592200205-m-4
59221;592210000;a;2;12.075;4;59221-592210000-a-2
59223;592230000;m;6;5.59;1;59223-592230000-m-6
59224;592240000;m;3;5.36;1;59224-592240000-m-3
59225;592250103;m;4;7.61;1;59225-592250103-m-4
59227;592270102;m;5;5.89;1;59227-592270102-m-5
59231;592310000;m;3;6.51;1;59231-592310000-m-3
59231;592310000;m;4;8.14;1;59231-592310000-m-4
59234;592340102;m;4;8.56;1;59234-592340102-m-4
59239;592390101;m;6;7.59;2;59239-592390101-m-6
59239;592390102;l;3;4.17;1;59239-592390102-l-3
59239;592390102;m;4;8.1;1;59239-592390102-m-4
59242;592420000;a;3;3.19;1;59242-592420000-a-3
59242;592420000;m;5;7.87;1;59242-592420000-m-5
59247;592470000;a;2;13.83;1;59247-592470000-a-2
59247;592470000;a;3;13.02;1;59247-592470000-a-3
59247;592470000;m;4;11.01;1;59247-592470000-m-4
59249;592490103;a;2;12.2;1;59249-592490103-a-2
59252;592520000;a;1;14.0;1;59252-592520000-a-1
59252;592520000;a;2;12.91;6;59252-592520000-a-2
59252;592520000;a;3;11.77;1;59252-592520000-a-3
59252;592520000;m;4;9.14;1;59252-592520000-m-4
59253;592530102;a;4;7.38;1;59253-592530102-a-4
59253;592530103;m;4;6.7;1;59253-592530103-m-4
59255;592550000;a;4;8.89;1;59255-592550000-a-4
59256;592560000;m;4;12.2;1;59256-592560000-m-4
59257;592570000;m;6;10.31;1;59257-592570000-m-6
59258;592580000;a;1;17.73;1;59258-592580000-a-1
59258;592580000;a;3;12.58;1;59258-592580000-a-3
59258;592580000;m;4;10.44;1;59258-592580000-m-4
59260;592600000;m;4;9.0;1;59260-592600000-m-4
59260;592600000;m;7;6.13;1;59260-592600000-m-7
